store_nbr,sales_2013,sales_2014,sales_2015,pct_14_13,pct_15_14,cat_14_13,cat_15_14,cat_tot,zip_cd,city_name,lat,long,promo_dep13,promo_dep14,promo_dep15
5621,32038252.59,33427119.16,34400904.88,0.04335026,0.029131608,100.00%,100.00%,8,30311,ATLANTA,33.688323,-84.487707,0.132,0.142,0.143
5622,77672288.98,72965699.08,71890183.83,-0.060595483,-0.014740012,-100.00%,0.00%,3,30157,DALLAS,33.90999,-84.779462,0.15,0.151,0.146
5624,48942543.51,43396393.48,40772347.89,-0.113319612,-0.060466905,-100.00%,-100.00%,0,64116,KANSAS CITY,39.16988321,-94.57609147,0.139,0.143,0.15
5626,47066147.54,44680791.95,44424392.37,-0.050680919,-0.005738474,-100.00%,0.00%,3,30501,GAINESVILLE,34.32026,-83.817758,0.168,0.172,0.176
5627,17323779.84,16731732.49,17558368.93,-0.034175414,0.049405311,0.00%,100.00%,7,30047,LILBURN,33.867266,-84.093053,0.172,0.172,0.165
5628,35881368.07,33147838.25,30735410.03,-0.07618243,-0.072777845,-100.00%,-100.00%,0,30281,STOCKBRIDGE,33.54916,-84.254804,0.147,0.149,0.147
5631,65361321,58863401.33,56082386.99,-0.099415366,-0.04724522,-100.00%,0.00%,3,31088,WARNER ROBINS,32.593524,-83.637625,0.148,0.149,0.147
5633,24188210.59,23677359.81,21439144.98,-0.021119825,-0.094529747,0.00%,-100.00%,1,30294,ELLENWOOD,33.621341,-84.236391,0.161,0.164,0.154
5635,60185712.08,56222864.03,59577261.9,-0.065843668,0.059662522,-100.00%,100.00%,6,64131,KANSAS CITY,38.924665,-94.584153,0.132,0.137,0.137
5636,30164096.3,28495688.02,27558259.41,-0.055311065,-0.032897209,-100.00%,0.00%,3,37604,JOHNSON CITY,36.315555,-82.373952,0.187,0.186,0.173
5637,62300460.99,58304418.42,51290440.41,-0.064141461,-0.120299253,-100.00%,-100.00%,0,30180,VILLA RICA,33.731147,-84.940108,0.158,0.162,0.164
5639,59539173.99,57071886.38,58965014.17,-0.041439735,0.033170934,0.00%,100.00%,7,37934,FARRAGUT,35.87120489,-84.18087888,0.177,0.172,0.168
5640,59885589.29,62969109.05,60511979.15,0.05149018,-0.039021195,100.00%,0.00%,5,30534,DAWSONVILLE,34.365536,-84.037977,0.148,0.142,0.138
5641,86933629.36,67888531.2,54227972.64,-0.219076303,-0.201220417,-100.00%,-100.00%,0,78597,SOUTH PADRE ISLAND,26.0946,-97.1654,0.098,0.106,0.103
5643,71896603.75,56141997.62,60879354.53,-0.219128656,0.084381695,-100.00%,100.00%,6,63125,ST LOUIS,38.505953,-90.327227,0.177,0.189,0.175
5645,60715960.4,56363305.86,55750816.04,-0.071688803,-0.010866819,-100.00%,0.00%,3,64506,SAINT JOSEPH,39.775998,-94.803813,0.167,0.17,0.166
5646,30153226.67,28750723.35,28074725.36,-0.046512545,-0.023512382,0.00%,0.00%,4,30092,NORCROSS,33.968473,-84.261116,0.134,0.133,0.127
5650,32074338.26,29498048.17,28216165.69,-0.080322471,-0.043456519,-100.00%,0.00%,3,21740,HAGERSTOWN,39.633287,-77.762737,0.187,0.186,0.185
5651,55030976.1,50523035.99,49617989.45,-0.081916412,-0.017913542,-100.00%,0.00%,3,78596,WESLACO,26.155929,-97.973934,0.171,0.176,0.182
5652,36313943.35,34509600.98,31680494.05,-0.049687316,-0.081980285,0.00%,-100.00%,1,64055,INDEPENDENCE,39.077785,-94.391177,0.165,0.166,0.173
5653,42175496.9,38541174.14,36879711.1,-0.086171427,-0.043108781,-100.00%,0.00%,3,30518,BUFORD,34.107418,-84.002922,0.141,0.155,0.146
5654,31159729.53,27121545.81,25952195.41,-0.129596238,-0.043115183,-100.00%,0.00%,3,43031,JOHNSTOWN,40.145276,-82.70567,0.144,0.155,0.153
5655,87700715.36,78581985.16,77002015.25,-0.103975551,-0.020106007,-100.00%,0.00%,3,64068,LIBERTY,39.24396684,-94.44935327,0.156,0.157,0.16
5657,30988402.72,27432741.5,25397408.35,-0.114741675,-0.074193574,-100.00%,-100.00%,0,77061,HOUSTON,29.672765,-95.277912,0.158,0.162,0.179
5658,32380620.68,30595671.48,28587743.08,-0.055123996,-0.065627859,-100.00%,-100.00%,0,30529,COMMERCE,34.205226,-83.462069,0.18,0.176,0.174
5660,46529635.69,43398724.23,43521844.5,-0.067288544,0.002836956,-100.00%,100.00%,6,34668,PORT RICHEY,28.279998,-82.696548,0.205,0.229,0.236
5661,59525724.15,59848027.92,63847753.1,0.005414529,0.066831361,100.00%,100.00%,8,64012,BELTON,38.81355,-94.526296,0.149,0.151,0.15
5662,60748286.92,61721807.43,65372360.28,0.016025481,0.059145268,100.00%,100.00%,8,77388,SPRING,30.029901,-95.479936,0.145,0.146,0.146
5663,37289787.86,36039236.79,39785229.74,-0.03353602,0.103942072,0.00%,100.00%,7,64113,KANSAS CITY,39.014313,-94.591704,0.108,0.113,0.109
5664,43897353.5,42402897.37,44790735.31,-0.034044333,0.056313084,0.00%,100.00%,7,37663,KINGSPORT,36.484277,-82.503529,0.179,0.176,0.168
5665,46757021.08,45237516.18,45494585.21,-0.032497898,0.005682651,0.00%,100.00%,7,37421,CHATTANOOGA,35.003767,-85.150415,0.168,0.179,0.17
5666,30079613.23,28987834.34,29392714.75,-0.036296307,0.013967253,0.00%,100.00%,7,45895,WAPAKONETA,40.564894,-84.179253,0.182,0.186,0.183
5667,60741683.58,60266753.7,66786109.74,-0.007818846,0.108174999,0.00%,100.00%,7,77070,HOUSTON,29.981166,-95.568947,0.127,0.122,0.133
5668,19075186.59,18395458.91,17923145.86,-0.03563413,-0.025675524,0.00%,0.00%,4,37354,MADISONVILLE,35.51499,-84.35967,0.245,0.27,0.263
5669,63304280.04,47603380.58,42192134.43,-0.248022716,-0.113673569,-100.00%,-100.00%,0,63116,ST LOUIS,38.56415114,-90.29328105,0.169,0.179,0.182
5670,70051378.31,48050593.6,46067278.35,-0.314066407,-0.041275562,-100.00%,0.00%,3,63132,OLIVETTE,38.674695,-90.366256,0.155,0.165,0.163
5671,67206328.8,57590147.55,55487516.3,-0.14308446,-0.03651026,-100.00%,0.00%,3,37801,MARYVILLE,35.737223,-83.993041,0.171,0.171,0.168
5673,27782653.62,25570494.42,23511457.77,-0.079623755,-0.080523928,-100.00%,-100.00%,0,31063,MONTEZUMA,32.293057,-84.017991,0.18,0.183,0.175
5675,48394774.49,50613141.37,54417658.03,0.045838975,0.075168554,100.00%,100.00%,8,8005,BARNEGAT,39.75957748,-74.25507057,0.15,0.15,0.149
5678,68526066.89,65543546.31,62677949.36,-0.043523884,-0.043720505,0.00%,0.00%,4,64114,KANSAS CITY,38.984772,-94.60774,0.134,0.142,0.136
5679,62091532.96,46194441.3,43561430.54,-0.256026722,-0.056998433,-100.00%,-100.00%,0,29732,ROCK HILL,34.953012,-81.063087,0.142,0.169,0.163
5681,57119777.99,51276816.18,46297946.93,-0.102293146,-0.097097863,-100.00%,-100.00%,0,60641,CHICAGO,41.941063,-87.727536,0.154,0.157,0.155
5682,64187887.9,59630181.93,57243406.82,-0.071005701,-0.040026293,-100.00%,0.00%,3,30253,MCDONOUGH,33.447265,-84.139254,0.139,0.145,0.146
5683,36113417.09,32671227.02,29249397.23,-0.0953161,-0.10473527,-100.00%,-100.00%,0,30204,BARNESVILLE,33.04564254,-84.16955988,0.173,0.178,0.174
5684,22439040.98,21120225.34,20118374.79,-0.058773262,-0.047435599,-100.00%,0.00%,3,31545,JESUP,31.607609,-81.885322,0.193,0.188,0.175
5685,107213904.8,90633890.82,79816328.28,-0.154644251,-0.119354498,-100.00%,-100.00%,0,77098,HOUSTON,29.72963,-95.41918,0.092,0.091,0.1
5687,50566291.19,50288975.36,47558354.14,-0.005484203,-0.054298605,0.00%,-100.00%,1,37405,CHATTANOOGA,35.0689,-85.2894,0.125,0.137,0.136
5688,36221524.93,35873480.13,35756159.65,-0.009608784,-0.003270396,0.00%,0.00%,4,60103,BARTLETT,41.945813,-88.207407,0.164,0.163,0.163
5689,71457969.49,76880708.24,73773915.34,0.075887109,-0.040410566,100.00%,0.00%,5,63011,ELLISVILLE,38.59203148,-90.5851678,0.159,0.153,0.158
5690,53296063.2,59654118.71,52528808.61,0.119296907,-0.119443724,100.00%,-100.00%,2,77494,KATY,29.734105,-95.774508,0.125,0.124,0.119
5691,37967272.97,35051066.28,35501081.73,-0.076808432,0.012838852,-100.00%,100.00%,6,64054,INDEPENDENCE,39.102034,-94.445889,0.168,0.17,0.171
5692,42769031.13,33996332.46,34466281,-0.205118013,0.013823507,-100.00%,100.00%,6,30120,CARTERSVILLE,34.167413,-84.793009,0.153,0.175,0.188
5693,55956559.99,55560473.21,58714160,-0.007078469,0.056761338,0.00%,100.00%,7,64153,KANSAS CITY,39.24765977,-94.65990839,0.147,0.147,0.145
5694,21310907.94,23177311.07,23485372.85,0.08757971,0.013291524,100.00%,100.00%,8,37379,SODDY-DAISY,35.237308,-85.199707,0.216,0.227,0.22
5695,36092513.66,31163025.49,29861187.33,-0.136579242,-0.041775089,-100.00%,0.00%,3,76010,ARLINGTON,32.735987,-97.098207,0.138,0.154,0.149
5696,41623651.77,38292582.25,39451400.26,-0.080028286,0.030262206,-100.00%,100.00%,6,46804,FORT WAYNE,41.07489544,-85.27418036,0.174,0.17,0.164
5697,40568632.6,39872857.81,43659473.94,-0.017150561,0.094967262,0.00%,100.00%,7,64111,KANSAS CITY,39.055989,-94.586455,0.123,0.126,0.132
5698,68991512.38,69414457.11,68350772.55,0.006130388,-0.015323675,100.00%,0.00%,5,64118,GLADSTONE,39.224285,-94.57543,0.152,0.151,0.15
5699,26825159.29,26493528.71,23839505.86,-0.01236267,-0.100176269,0.00%,-100.00%,1,30907,MARTINEZ,33.506005,-82.142576,0.159,0.158,0.155
5700,23305163.89,22878171.83,23040202.54,-0.018321779,0.007082328,0.00%,100.00%,7,15370,WAYNESBURG,39.89516033,-80.16317552,0.187,0.189,0.182
5704,53719747.88,51369202.92,49659122.9,-0.043755696,-0.033289985,0.00%,0.00%,4,30606,ATHENS,33.96179,-83.414065,0.141,0.144,0.145
5706,74879821.69,76874244.78,75913146.53,0.026634987,-0.012502214,100.00%,0.00%,5,21061,GLEN BURNIE,39.198452,-76.641054,0.138,0.136,0.134
5707,35510088.79,34256212.46,40263623.65,-0.035310425,0.175367058,0.00%,100.00%,7,21784,ELDERSBURG,39.4087,-76.9506,0.174,0.174,0.164
5709,23369319.7,19733244.24,19112978.83,-0.15559184,-0.031432511,-100.00%,0.00%,3,15801,DUBOIS,41.1288,-78.7627,0.226,0.241,0.235
5710,22692321.28,21261728.04,20721393.43,-0.063043054,-0.025413485,-100.00%,0.00%,3,16117,ELLWOOD CITY,40.8608,-80.2876,0.213,0.219,0.221
5711,48120765.85,48104646.6,46811693.14,-0.000334975,-0.026877933,0.00%,0.00%,4,16105,NEW CASTLE,41.01979496,-80.35497399,0.162,0.158,0.156
5715,27391968.06,25472804.9,21489645.44,-0.070062989,-0.156369095,-100.00%,-100.00%,0,43227,COLUMBUS,39.94588,-82.90684,0.153,0.169,0.18
5717,40554876.49,34930193.94,30260924.69,-0.138693125,-0.133674301,-100.00%,-100.00%,0,43110,CANAL WINCHESTER,39.910259,-82.823584,0.167,0.17,0.179
5718,42974655.85,36925125.69,38748689.63,-0.140769717,0.04938545,-100.00%,100.00%,6,76014,ARLINGTON,32.691079,-97.096997,0.135,0.14,0.141
5719,66854601.35,61076996.62,64261306.37,-0.08642045,0.052135991,-100.00%,100.00%,6,64063,LEES SUMMIT,38.91065534,-94.39135909,0.151,0.16,0.159
5720,52934846.43,49454570.66,45806037.65,-0.065746403,-0.073775446,-100.00%,-100.00%,0,15501,SOMERSET,40.0081,-79.0744,0.199,0.195,0.2
5721,123626658.4,110824415.5,102540847.6,-0.103555682,-0.074744973,-100.00%,-100.00%,0,17522,EPHRATA,40.195753,-76.171516,0.159,0.165,0.165
5722,30786038.7,29938970.82,29302686.22,-0.027514676,-0.021252721,0.00%,0.00%,4,24523,BEDFORD,37.326841,-79.503702,0.177,0.178,0.173
5723,48876901.33,51401544.94,57298111.21,0.051653103,0.11471574,100.00%,100.00%,8,17361,SHREWSBURY,39.752769,-76.677997,0.17,0.168,0.158
5724,47967012.33,51494983.27,53484776.04,0.073549941,0.038640517,100.00%,100.00%,8,64145,KANSAS CITY,38.89007,-94.607312,0.139,0.138,0.14
5725,43678956.9,43249673.24,37313725.49,-0.009828157,-0.137248384,0.00%,-100.00%,1,30291,UNION CITY,33.562677,-84.518106,0.137,0.141,0.148
5726,25125437.39,22530433.95,23103811.34,-0.103281921,0.025449017,-100.00%,100.00%,6,17257,SHIPPENSBURG,40.05847309,-77.50860744,0.183,0.183,0.182
5727,68363856.75,64706306.63,62947767.53,-0.053501226,-0.027177244,-100.00%,0.00%,3,64079,PLATTE CITY,39.35305112,-94.76689971,0.165,0.163,0.163
5728,62878917.42,58930266.38,58518134.39,-0.062797694,-0.006993554,-100.00%,0.00%,3,21502,LAVALE,39.638336,-78.830727,0.199,0.199,0.191
5729,42268042.94,39263256.05,40601732.27,-0.071088858,0.034089792,-100.00%,100.00%,6,24592,SOUTH BOSTON,36.73379,-78.91883,0.209,0.213,0.211
5731,73479331.44,61347456.12,60607829.37,-0.165105957,-0.012056356,-100.00%,0.00%,3,30305,ATLANTA,33.84201,-84.37294,0.089,0.098,0.091
5733,90537155.63,90406196.95,72269806.6,-0.001446463,-0.200610035,0.00%,-100.00%,1,21108,MILLERSVILLE,39.117189,-76.634981,0.123,0.124,0.126
5734,42672330.62,40664570.66,42215214.92,-0.047050628,0.038132562,0.00%,100.00%,7,19604,READING,40.365547,-75.91479,0.171,0.17,0.168
5736,46037712.29,42674755.39,41727411.12,-0.073047872,-0.022199173,-100.00%,0.00%,3,23927,CLARKSVILLE,36.61219,-78.5869,0.161,0.17,0.161
5737,30273092.28,30451233.44,30186943.4,0.005884472,-0.008679124,100.00%,0.00%,5,31548,KINGSLAND,30.787098,-81.65041,0.154,0.161,0.168
5739,61838675.83,60491657.99,53293614.63,-0.021782773,-0.11899233,0.00%,-100.00%,1,39564,OCEAN SPRINGS,30.4156,-88.80524,0.146,0.149,0.165
5740,19783628.85,19631644.51,17066912.12,-0.007682329,-0.130642769,0.00%,-100.00%,1,39466,PICAYUNE,30.544415,-89.652688,0.211,0.2,0.207
5741,63187347.74,56426704.1,56877458.03,-0.106993629,0.007988309,-100.00%,100.00%,6,48189,WHITMORE LAKE,42.456345,-83.799493,0.122,0.128,0.139
5743,93383355.92,92765947.08,91530076.75,-0.006611551,-0.013322457,0.00%,0.00%,4,18067,NORTHAMPTON,40.690882,-75.501355,0.161,0.163,0.167
5744,82353654.67,62831403.13,48308115.96,-0.237053858,-0.23114695,-100.00%,-100.00%,0,39402,HATTIESBURG,31.324452,-89.347524,0.121,0.124,0.139
5745,24527223.99,21290565,19856512.22,-0.131961896,-0.067356258,-100.00%,-100.00%,0,39212,JACKSON,32.26894,-90.26141,0.182,0.204,0.214
5746,25340812.94,22415572.32,21283232.27,-0.115435942,-0.050515777,-100.00%,-100.00%,0,39208,PEARL,32.283146,-90.11329,0.154,0.174,0.166
5747,95199799.1,106520346.2,117963617.9,0.118913561,0.107428037,100.00%,100.00%,8,34747,KISSIMMEE,28.3338921,-81.52830318,0.121,0.124,0.122
5749,32541500.62,30123407.96,28209832.28,-0.074307964,-0.063524542,-100.00%,-100.00%,0,15461,MASONTOWN,39.86631333,-79.89213478,0.175,0.18,0.186
5750,36745821.94,35232607.07,34851666.35,-0.041180597,-0.010812164,0.00%,0.00%,4,22603,WINCHESTER,39.20814,-78.17442,0.165,0.162,0.163
5753,82937486.17,79909153.02,76114748.03,-0.036513443,-0.047483985,0.00%,0.00%,4,11934,CENTER MORICHES,40.799246,-72.798889,0.139,0.142,0.141
5756,60519231.56,57838754.96,56246549.41,-0.044291319,-0.027528351,0.00%,0.00%,4,39211,JACKSON,32.366974,-90.148438,0.134,0.135,0.135
5757,26313797.24,24206936.29,21457693.44,-0.080066778,-0.113572524,-100.00%,-100.00%,0,27262,HIGH POINT,35.965878,-80.010907,0.172,0.179,0.179
5759,35058378.52,36565944.06,34649149.14,0.043001576,-0.052420222,100.00%,-100.00%,2,41018,ERLANGER,38.9768,-84.59413,0.175,0.172,0.171
5760,11636544.13,16169820.01,14124107.03,0.389572353,-0.12651427,100.00%,-100.00%,2,28403,WILMINGTON,34.22519,-77.922186,0.182,0.15,0.143
5761,46375239.54,43758699.92,43597268.49,-0.056421048,-0.003689128,-100.00%,0.00%,3,37919,KNOXVILLE,35.904009,-84.020848,0.13,0.131,0.133
5762,51068670.95,49161366.25,48392194.46,-0.037347843,-0.015645859,0.00%,0.00%,4,19440,HATFIELD,40.27199,-75.28891,0.155,0.152,0.153
5764,36753553.72,27744271.32,8076649.19,-0.245126838,-0.708889482,-100.00%,-100.00%,0,21223,BALTIMORE,39.293744,-76.658885,0.159,0.173,0.18
5765,23992237.22,21372643.03,19083720.26,-0.109185074,-0.107095915,-100.00%,-100.00%,0,30108,BOWDON,33.536594,-85.261545,0.206,0.207,0.206
5767,67449173.72,64689404.97,60595004.79,-0.040916272,-0.063293211,0.00%,-100.00%,1,8015,BROWNS MILLS,39.971699,-74.585899,0.143,0.149,0.154
5768,46383825.84,42981548.1,41353474.21,-0.07335052,-0.037878438,-100.00%,0.00%,3,60606,CHICAGO,41.8795481,-87.63990991,0.123,0.131,0.128
5769,36198127.53,33419886.05,32535398.39,-0.076750972,-0.026465909,-100.00%,0.00%,3,60409,CALUMET CITY,41.623642,-87.559514,0.156,0.161,0.16
5770,38186823.23,35581125.07,32850879.49,-0.068235531,-0.076732975,-100.00%,-100.00%,0,60630,CHICAGO,41.967387,-87.759897,0.153,0.147,0.15
5771,83825634,83772633.54,72391672.79,-0.00063227,-0.135855354,0.00%,-100.00%,1,7081,SPRINGFIELD,40.71051,-74.30808,0.127,0.131,0.138
5772,125812275.2,126160197.5,117860149.5,0.002765408,-0.065789751,100.00%,-100.00%,2,10029,NEW YORK,40.78653027,-73.95067592,0.083,0.087,0.089
5773,125114509.1,120416155.8,113832591,-0.037552425,-0.054673435,0.00%,-100.00%,1,11378,MASPETH,40.727105,-73.892944,0.164,0.169,0.158
5774,38556367.32,37226800.8,38767828.19,-0.034483708,0.041395644,0.00%,100.00%,7,60060,MUNDELEIN,42.274808,-88.019401,0.165,0.168,0.164
5775,44999806.38,44078778.22,42920222.18,-0.020467381,-0.02628376,0.00%,0.00%,4,91706,BALDWIN PARK,34.071177,-117.978681,0.164,0.162,0.156
5776,65124929.82,55968553.04,54165319.92,-0.140597108,-0.032218684,-100.00%,0.00%,3,78666,SAN MARCOS,29.86584905,-97.96260621,0.12,0.13,0.131
5777,59826957.48,50713043.83,44953728.72,-0.15233791,-0.113566741,-100.00%,-100.00%,0,39440,LAUREL,31.693909,-89.147253,0.149,0.166,0.172
5778,70240796.77,59372922.89,53787739.64,-0.154723101,-0.094069535,-100.00%,-100.00%,0,85015,PHOENIX,33.49458,-112.100448,0.118,0.127,0.139
5779,48098491.94,47347350.2,45051168.6,-0.015616742,-0.048496518,0.00%,0.00%,4,85213,MESA,33.422188,-111.75434,0.172,0.17,0.167
5780,87879786.77,78829835.01,82419227.65,-0.102981039,0.045533428,-100.00%,100.00%,6,34210,BRADENTON,27.461903,-82.604613,0.16,0.178,0.178
5783,55165480.7,54070304.94,57848175.62,-0.019852555,0.069869602,0.00%,100.00%,7,33615,TAMPA,27.99713,-82.58141,0.171,0.178,0.173
5784,44431709.14,40203565.19,36687716.59,-0.095160507,-0.087451165,-100.00%,-100.00%,0,33569,RIVERVIEW,27.854153,-82.302713,0.159,0.169,0.171
5785,37458440.42,37537882.64,36401733.12,0.00212081,-0.030266745,100.00%,0.00%,5,33990,CAPE CORAL,26.630069,-81.940231,0.177,0.186,0.182
5786,40161806.7,39912758,35980174.27,-0.006201133,-0.098529491,0.00%,-100.00%,1,33162,MIAMI,25.92755,-80.188865,0.188,0.202,0.197
5787,67939782.32,71000265.11,71799947.52,0.045046991,0.01126309,100.00%,100.00%,8,34135,BONITA SPRINGS,26.331636,-81.761773,0.15,0.154,0.149
5789,69486112.45,60801751.07,57477789.05,-0.124979814,-0.054668853,-100.00%,-100.00%,0,30024,SUWANEE,34.064085,-84.074595,0.124,0.124,0.126
5790,83388424.38,79638406.17,76154588.17,-0.044970489,-0.043745451,0.00%,0.00%,4,23059,GLEN ALLEN,37.6815,-77.58958,0.12,0.118,0.123
5791,42357853.11,41610094.67,45061066.93,-0.01765336,0.082935939,0.00%,100.00%,7,85340,LITCHFIELD PARK,33.507489,-112.358711,0.159,0.156,0.157
5792,57579232.18,51138781.54,54574353.98,-0.111853708,0.067181351,-100.00%,100.00%,6,89121,LAS VEGAS,36.12928,-115.117824,0.141,0.142,0.142
5794,49180758.85,41209892.87,33327575.89,-0.162072855,-0.191272445,-100.00%,-100.00%,0,85382,PEORIA,33.673755,-112.254311,0.156,0.158,0.158
5795,35742185.81,30001043.68,33381855.68,-0.160626498,0.112689813,-100.00%,100.00%,6,60618,CHICAGO,41.946264,-87.713571,0.153,0.164,0.17
5796,67385966.43,63341813.89,58978893.21,-0.060014759,-0.068878998,-100.00%,-100.00%,0,23666,HAMPTON,37.03684336,-76.40809944,0.136,0.145,0.147
5797,52723445.17,54315345.22,52920227.83,0.0301934,-0.025685511,100.00%,0.00%,5,60188,CAROL STREAM,41.888151,-88.136755,0.144,0.146,0.146
5799,56371446.64,50895533.06,49802094.05,-0.097139845,-0.021483988,-100.00%,0.00%,3,75070,MCKINNEY,33.173284,-96.698812,0.117,0.125,0.126
5801,42050610.51,39174876.66,35383230.65,-0.068387446,-0.096787695,-100.00%,-100.00%,0,38930,GREENWOOD,33.53224,-90.191812,0.151,0.167,0.171
5803,59444861.76,57949579.75,57121022.37,-0.0251541,-0.014297901,0.00%,0.00%,4,92870,PLACENTIA,33.896004,-117.864403,0.147,0.146,0.134
5804,32532642.86,33246650.44,30210524.05,0.02194742,-0.091321271,100.00%,-100.00%,2,77478,SUGAR LAND,29.667549,-95.644052,0.18,0.176,0.162
5805,23399070.11,22436288.65,23166280.75,-0.041146142,0.032536223,0.00%,100.00%,7,34275,NORTH VENICE,27.13669,-82.40049,0.152,0.162,0.159
5807,90447541.82,96452629.74,91449398.22,0.066393047,-0.051872422,100.00%,-100.00%,2,77584,PEARLAND,29.555827,-95.36802,0.121,0.12,0.122
5808,22046172.35,21675854.64,21272667.59,-0.01679737,-0.018600745,0.00%,0.00%,4,38701,GREENVILLE,33.39731741,-91.03732986,0.169,0.203,0.212
5809,136163671.7,129427424.1,132505194.8,-0.049471695,0.023779897,0.00%,100.00%,7,90250,HAWTHORNE,33.902392,-118.3609,0.134,0.136,0.138
5811,23346569.88,22915262.63,25578537.74,-0.018474116,0.116222762,0.00%,100.00%,7,89014,HENDERSON,36.068071,-115.067298,0.156,0.153,0.149
5812,38565155.12,34636452.36,32304676.35,-0.101871826,-0.067321445,-100.00%,-100.00%,0,85215,MESA,33.466644,-111.701528,0.17,0.166,0.157
5813,27048901.22,27055319.35,25090602.26,0.000237279,-0.072618514,100.00%,-100.00%,2,45840,FINDLAY,41.044753,-83.641927,0.18,0.18,0.164
5814,54380764.61,50487680.41,40192151.51,-0.071589361,-0.203921607,-100.00%,-100.00%,0,85212,MESA,33.365084,-111.619621,0.162,0.166,0.16
5815,62677115.85,63655051.69,65315610.18,0.015602758,0.02608683,100.00%,100.00%,8,33609,TAMPA,27.94436,-82.5052,0.138,0.136,0.136
5817,73053518.31,75027637.96,77495989.44,0.027022924,0.032899229,100.00%,100.00%,8,34711,CLERMONT,28.547622,-81.7227,0.166,0.168,0.165
5819,41767332.92,40115554.5,38802685.79,-0.039547137,-0.032727173,0.00%,0.00%,4,60463,PALOS HEIGHTS,41.67545873,-87.81487665,0.171,0.166,0.169
5822,45901340.32,43764104.41,39245133.43,-0.046561514,-0.103257476,0.00%,-100.00%,1,60448,MOKENA,41.504201,-87.889767,0.165,0.164,0.165
5823,64471043.92,57268717.91,59462915.11,-0.111714121,0.038314062,-100.00%,100.00%,6,34203,BRADENTON,27.445509,-82.506014,0.16,0.172,0.17
5824,42401843.36,43049153.92,43166196.6,0.015266095,0.002718815,100.00%,100.00%,8,34112,NAPLES,26.13022,-81.769936,0.14,0.152,0.156
5825,29314215.01,28532081.65,28417674.43,-0.026681027,-0.004009775,0.00%,0.00%,4,39307,MERIDIAN,32.365422,-88.728675,0.161,0.161,0.167
5826,49401083.92,50206557.19,53672872.07,0.016304769,0.069041079,100.00%,100.00%,8,2356,NORTH EASTON,42.088025,-71.09296,0.139,0.139,0.14
5828,96501986.98,87920817.21,83888239.1,-0.088922208,-0.045866022,-100.00%,0.00%,3,90024,LOS ANGELES,34.062379,-118.445676,0.113,0.118,0.119
5829,28969522.77,24721647.26,27633221.76,-0.146632568,0.117774292,-100.00%,100.00%,6,60120,ELGIN,42.04675,-88.276512,0.172,0.19,0.19
5831,54332895.32,70268922.72,75622870.65,0.293303482,0.076192259,100.00%,100.00%,8,8751,SEASIDE HEIGHTS,39.9483,-74.0742,0.134,0.14,0.143
